_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,audio_name,audio_url
{},False,{},372,2023-11-29 17:11:18,False,,,RatingTrial,41,41,True,41,16,61,audio_experiment,"{""audio_name"": ""NHS_orig_023.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_023.wav""}",True,False,,0.0,,4,True,542.0,,,16.897,175.0,195.0,20.0,0,default,RatingTrial,Info,NHS_orig_023.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_023.wav
{},False,{},373,2023-11-29 17:11:35,False,,,RatingTrial,28,28,True,28,12,47,audio_experiment,"{""audio_name"": ""NHS_orig_065.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_065.wav""}",True,False,,0.0,,3,True,543.0,,,17.25,495.0,515.0,20.0,0,default,RatingTrial,Info,NHS_orig_065.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_065.wav
{},False,{},374,2023-11-29 17:11:37,False,,,RatingTrial,18,18,True,18,16,61,audio_experiment,"{""audio_name"": ""NHS_orig_076.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_076.wav""}",True,False,,0.0,,4,True,544.0,,,18.251,195.0,215.0,20.0,0,default,RatingTrial,Info,NHS_orig_076.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_076.wav
{},False,{},375,2023-11-29 17:11:53,False,,,RatingTrial,8,8,True,8,12,47,audio_experiment,"{""audio_name"": ""NHS_orig_028.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_028.wav""}",True,False,,0.0,,6,True,545.0,,,17.002,515.0,535.0,20.0,0,default,RatingTrial,Info,NHS_orig_028.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_028.wav
{},False,{},376,2023-11-29 17:11:56,False,,,RatingTrial,8,8,True,8,16,61,audio_experiment,"{""audio_name"": ""NHS_orig_028.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_028.wav""}",True,False,,0.0,,5,True,546.0,,,19.323,215.0,235.0,20.0,0,default,RatingTrial,Info,NHS_orig_028.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_028.wav
{},False,{},377,2023-11-29 17:12:10,False,,,RatingTrial,29,29,True,29,12,47,audio_experiment,"{""audio_name"": ""NHS_orig_071.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_071.wav""}",True,False,,0.0,,7,True,547.0,,,17.234,535.0,555.0,20.0,0,default,RatingTrial,Info,NHS_orig_071.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_071.wav
{},False,{},378,2023-11-29 17:12:17,False,,,RatingTrial,44,44,True,44,16,61,audio_experiment,"{""audio_name"": ""NHS_orig_009.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_009.wav""}",True,False,,0.0,,3,True,548.0,,,19.903,235.0,255.0,20.0,0,default,RatingTrial,Info,NHS_orig_009.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_009.wav
{},False,{},379,2023-11-29 17:12:28,False,,,RatingTrial,44,44,True,44,12,47,audio_experiment,"{""audio_name"": ""NHS_orig_009.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_009.wav""}",True,False,,0.0,,7,True,549.0,,,17.107,555.0,575.0,20.0,0,default,RatingTrial,Info,NHS_orig_009.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_009.wav
{},False,{},380,2023-11-29 17:12:39,False,,,RatingTrial,9,9,True,9,16,61,audio_experiment,"{""audio_name"": ""NHS_orig_038.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_038.wav""}",True,False,,0.0,,6,True,550.0,,,18.688,255.0,275.0,20.0,0,default,RatingTrial,Info,NHS_orig_038.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_038.wav
{},False,{},381,2023-11-29 17:12:46,False,,,RatingTrial,26,26,True,26,12,47,audio_experiment,"{""audio_name"": ""NHS_orig_105.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_105.wav""}",True,False,,0.0,,3,True,551.0,,,16.72,575.0,595.0,20.0,0,default,RatingTrial,Info,NHS_orig_105.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_105.wav
{},False,{},382,2023-11-29 17:12:59,False,,,RatingTrial,40,40,True,40,16,61,audio_experiment,"{""audio_name"": ""NHS_orig_078.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_078.wav""}",True,False,,0.0,,4,True,553.0,,,16.668,275.0,295.0,20.0,0,default,RatingTrial,Info,NHS_orig_078.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_078.wav
{},False,{},383,2023-11-29 17:13:04,False,,,RatingTrial,40,40,True,40,12,47,audio_experiment,"{""audio_name"": ""NHS_orig_078.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_078.wav""}",True,False,,0.0,,1,True,554.0,,,17.038,595.0,615.0,20.0,0,default,RatingTrial,Info,NHS_orig_078.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_078.wav
{},False,{},384,2023-11-29 17:13:15,True,response_timeout,2023-11-29 17:18:46,RatingTrial,7,7,True,7,15,60,audio_experiment,"{""audio_name"": ""NHS_orig_014.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_014.wav""}",False,False,,,,4,True,652.0,,,438.767,115.0,135.0,20.0,0,default,RatingTrial,Info,NHS_orig_014.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_014.wav
{},False,{},385,2023-11-29 17:13:17,False,,,RatingTrial,34,34,True,34,16,61,audio_experiment,"{""audio_name"": ""NHS_orig_095.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_095.wav""}",True,False,,0.0,,5,True,557.0,,,16.939,295.0,315.0,20.0,0,default,RatingTrial,Info,NHS_orig_095.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_095.wav
{},False,{},386,2023-11-29 17:13:21,False,,,RatingTrial,34,34,True,34,12,47,audio_experiment,"{""audio_name"": ""NHS_orig_095.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_095.wav""}",True,False,,0.0,,1,True,559.0,,,18.542,615.0,635.0,20.0,0,default,RatingTrial,Info,NHS_orig_095.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_095.wav
{},False,{},387,2023-11-29 17:13:35,False,,,RatingTrial,7,7,True,7,16,61,audio_experiment,"{""audio_name"": ""NHS_orig_014.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_014.wav""}",True,False,,0.0,,4,True,561.0,,,17.012,315.0,335.0,20.0,0,default,RatingTrial,Info,NHS_orig_014.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_014.wav
{},False,{},388,2023-11-29 17:13:40,False,,,RatingTrial,32,32,True,32,12,47,audio_experiment,"{""audio_name"": ""NHS_orig_108.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_108.wav""}",True,False,,0.0,,2,True,562.0,,,17.015,635.0,655.0,20.0,0,default,RatingTrial,Info,NHS_orig_108.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_108.wav
{},False,{},390,2023-11-29 17:13:54,False,,,RatingTrial,32,32,True,32,16,61,audio_experiment,"{""audio_name"": ""NHS_orig_108.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_108.wav""}",True,False,,0.0,,3,True,563.0,,,17.023,335.0,355.0,20.0,0,default,RatingTrial,Info,NHS_orig_108.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_108.wav
{},False,{},391,2023-11-29 17:13:58,False,,,RatingTrial,25,25,True,25,12,47,audio_experiment,"{""audio_name"": ""NHS_orig_104.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_104.wav""}",True,False,,0.0,,5,True,564.0,,,16.864,655.0,675.0,20.0,0,default,RatingTrial,Info,NHS_orig_104.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_104.wav
{},False,{},392,2023-11-29 17:14:12,False,,,RatingTrial,10,10,True,10,16,61,audio_experiment,"{""audio_name"": ""NHS_orig_039.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_039.wav""}",True,False,,0.0,,2,True,567.0,,,17.187,355.0,375.0,20.0,0,default,RatingTrial,Info,NHS_orig_039.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_039.wav
{},False,{},393,2023-11-29 17:14:16,False,,,RatingTrial,10,10,True,10,12,47,audio_experiment,"{""audio_name"": ""NHS_orig_039.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_039.wav""}",True,False,,0.0,,1,True,568.0,,,17.125,675.0,695.0,20.0,0,default,RatingTrial,Info,NHS_orig_039.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_039.wav
{},False,{},396,2023-11-29 17:14:31,False,,,RatingTrial,29,29,True,29,16,61,audio_experiment,"{""audio_name"": ""NHS_orig_071.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_071.wav""}",True,False,,0.0,,3,True,572.0,,,16.329,375.0,395.0,20.0,0,default,RatingTrial,Info,NHS_orig_071.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_071.wav
{},False,{},397,2023-11-29 17:14:34,False,,,RatingTrial,12,12,True,12,12,47,audio_experiment,"{""audio_name"": ""NHS_orig_101.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_101.wav""}",True,False,,0.0,,7,True,573.0,,,16.955,695.0,715.0,20.0,0,default,RatingTrial,Info,NHS_orig_101.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_101.wav
{},False,{},401,2023-11-29 17:14:49,False,,,RatingTrial,21,21,True,21,16,61,audio_experiment,"{""audio_name"": ""NHS_orig_077.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_077.wav""}",True,False,,0.0,,1,True,576.0,,,16.498,395.0,415.0,20.0,0,default,RatingTrial,Info,NHS_orig_077.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_077.wav
{},False,{},402,2023-11-29 17:14:52,False,,,RatingTrial,14,14,True,14,12,47,audio_experiment,"{""audio_name"": ""NHS_orig_100.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_100.wav""}",True,False,,0.0,,1,True,577.0,,,17.188,715.0,735.0,20.0,0,default,RatingTrial,Info,NHS_orig_100.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_100.wav
{},False,{},403,2023-11-29 17:15:03,False,,,RatingTrial,27,27,True,27,19,67,audio_experiment,"{""audio_name"": ""NHS_orig_059.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_059.wav""}",True,False,,0.0,,1,True,578.0,,,17.771,95.0,115.0,20.0,0,default,RatingTrial,Info,NHS_orig_059.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_059.wav
{},False,{},404,2023-11-29 17:15:07,False,,,RatingTrial,30,30,True,30,16,61,audio_experiment,"{""audio_name"": ""NHS_orig_054.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_054.wav""}",True,False,,0.0,,3,True,579.0,,,17.247,415.0,435.0,20.0,0,default,RatingTrial,Info,NHS_orig_054.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_054.wav
{},False,{},405,2023-11-29 17:15:10,False,,,RatingTrial,18,18,True,18,12,47,audio_experiment,"{""audio_name"": ""NHS_orig_076.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_076.wav""}",True,False,,0.0,,5,True,580.0,,,16.83,735.0,755.0,20.0,0,default,RatingTrial,Info,NHS_orig_076.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_076.wav
{},False,{},406,2023-11-29 17:15:22,False,,,RatingTrial,43,43,True,43,19,67,audio_experiment,"{""audio_name"": ""NHS_orig_021.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_021.wav""}",True,False,,0.0,,3,True,581.0,,,16.904,115.0,135.0,20.0,0,default,RatingTrial,Info,NHS_orig_021.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_021.wav
{},False,{},407,2023-11-29 17:15:25,False,,,RatingTrial,31,31,True,31,16,61,audio_experiment,"{""audio_name"": ""NHS_orig_097.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_097.wav""}",True,False,,0.0,,3,True,583.0,,,18.041,435.0,455.0,20.0,0,default,RatingTrial,Info,NHS_orig_097.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_097.wav
{},False,{},408,2023-11-29 17:15:27,False,,,RatingTrial,37,37,True,37,12,47,audio_experiment,"{""audio_name"": ""NHS_orig_051.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_051.wav""}",True,False,,0.0,,4,True,582.0,,,16.721,755.0,775.0,20.0,0,default,RatingTrial,Info,NHS_orig_051.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_051.wav
{},False,{},409,2023-11-29 17:15:40,False,,,RatingTrial,45,45,True,45,19,67,audio_experiment,"{""audio_name"": ""NHS_orig_030.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_030.wav""}",True,False,,0.0,,3,True,584.0,,,16.414,135.0,155.0,20.0,0,default,RatingTrial,Info,NHS_orig_030.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_030.wav
{},False,{},410,2023-11-29 17:15:44,False,,,RatingTrial,9,9,True,9,12,47,audio_experiment,"{""audio_name"": ""NHS_orig_038.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_038.wav""}",True,False,,0.0,,6,True,585.0,,,17.251,775.0,795.0,20.0,0,default,RatingTrial,Info,NHS_orig_038.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_038.wav
{},False,{},411,2023-11-29 17:15:45,False,,,RatingTrial,13,13,True,13,16,61,audio_experiment,"{""audio_name"": ""NHS_orig_114.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_114.wav""}",True,False,,0.0,,5,True,586.0,,,17.256,455.0,475.0,20.0,0,default,RatingTrial,Info,NHS_orig_114.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_114.wav
{},False,{},412,2023-11-29 17:15:58,False,,,RatingTrial,39,39,True,39,19,67,audio_experiment,"{""audio_name"": ""NHS_orig_087.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_087.wav""}",True,False,,0.0,,1,True,587.0,,,18.546,155.0,175.0,20.0,0,default,RatingTrial,Info,NHS_orig_087.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_087.wav
{},False,{},413,2023-11-29 17:16:02,False,,,RatingTrial,41,41,True,41,12,47,audio_experiment,"{""audio_name"": ""NHS_orig_023.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_023.wav""}",True,False,,0.0,,2,True,588.0,,,18.382,795.0,815.0,20.0,0,default,RatingTrial,Info,NHS_orig_023.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_023.wav
{},False,{},414,2023-11-29 17:16:04,False,,,RatingTrial,16,16,True,16,16,61,audio_experiment,"{""audio_name"": ""NHS_orig_048.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_048.wav""}",True,False,,0.0,,4,True,589.0,,,16.68,475.0,495.0,20.0,0,default,RatingTrial,Info,NHS_orig_048.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_048.wav
{},False,{},415,2023-11-29 17:16:18,False,,,RatingTrial,26,26,True,26,19,67,audio_experiment,"{""audio_name"": ""NHS_orig_105.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_105.wav""}",True,False,,0.0,,4,True,590.0,,,16.736,175.0,195.0,20.0,0,default,RatingTrial,Info,NHS_orig_105.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_105.wav
{},False,{},416,2023-11-29 17:16:22,False,,,RatingTrial,7,7,True,7,12,47,audio_experiment,"{""audio_name"": ""NHS_orig_014.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_014.wav""}",True,False,,0.0,,5,True,591.0,,,17.51,815.0,835.0,20.0,0,default,RatingTrial,Info,NHS_orig_014.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_014.wav
{},False,{},417,2023-11-29 17:16:22,False,,,RatingTrial,17,17,True,17,16,61,audio_experiment,"{""audio_name"": ""NHS_orig_062.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_062.wav""}",True,False,,0.0,,5,True,592.0,,,17.396,495.0,515.0,20.0,0,default,RatingTrial,Info,NHS_orig_062.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_062.wav
{},False,{},418,2023-11-29 17:16:37,False,,,RatingTrial,15,15,True,15,19,67,audio_experiment,"{""audio_name"": ""NHS_orig_074.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_074.wav""}",True,False,,0.0,,3,True,593.0,,,18.946,195.0,215.0,20.0,0,default,RatingTrial,Info,NHS_orig_074.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_074.wav
{},False,{},419,2023-11-29 17:16:40,False,,,RatingTrial,11,11,True,11,12,47,audio_experiment,"{""audio_name"": ""NHS_orig_075.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_075.wav""}",True,False,,0.0,,2,True,594.0,,,19.131,835.0,855.0,20.0,0,default,RatingTrial,Info,NHS_orig_075.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_075.wav
{},False,{},420,2023-11-29 17:16:41,False,,,RatingTrial,25,25,True,25,16,61,audio_experiment,"{""audio_name"": ""NHS_orig_104.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_104.wav""}",True,False,,0.0,,6,True,595.0,,,17.841,515.0,535.0,20.0,0,default,RatingTrial,Info,NHS_orig_104.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_104.wav
{},False,{},421,2023-11-29 17:16:57,False,,,RatingTrial,24,24,True,24,19,67,audio_experiment,"{""audio_name"": ""NHS_orig_070.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_070.wav""}",True,False,,0.0,,2,True,597.0,,,18.431,215.0,235.0,20.0,0,default,RatingTrial,Info,NHS_orig_070.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_070.wav
{},False,{},422,2023-11-29 17:17:00,False,,,RatingTrial,24,24,True,24,12,47,audio_experiment,"{""audio_name"": ""NHS_orig_070.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_070.wav""}",True,False,,0.0,,7,True,598.0,,,16.794,855.0,875.0,20.0,0,default,RatingTrial,Info,NHS_orig_070.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_070.wav
{},False,{},423,2023-11-29 17:17:00,False,,,RatingTrial,33,33,True,33,16,61,audio_experiment,"{""audio_name"": ""NHS_orig_109.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_109.wav""}",True,False,,0.0,,4,True,599.0,,,16.469,535.0,555.0,20.0,0,default,RatingTrial,Info,NHS_orig_109.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_109.wav
{},False,{},424,2023-11-29 17:17:17,False,,,RatingTrial,46,46,True,46,19,67,audio_experiment,"{""audio_name"": ""NHS_orig_026.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_026.wav""}",True,False,,0.0,,1,True,604.0,,,16.807,235.0,255.0,20.0,0,default,RatingTrial,Info,NHS_orig_026.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_026.wav
